scheduler,topology,comm_plan,workload,placement_mode,placement_objective,job_id,model,ranks,trace_start_s,sim_start_s,sim_finish_s,jct_s,comm_s,compute_s,tensor_gib,intensity,placement
random_intensity,star,ring,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,106.941001,106.941001,105.177056,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_intensity,star,ring,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,107.579114,107.579114,105.568716,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_intensity,star,ring,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,25.020205,25.020205,19.711589,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
place_only,star,ring,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,36.238038,36.238038,34.587965,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
place_only,star,ring,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,75.540959,75.540959,72.780856,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
place_only,star,ring,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.625259,18.625259,11.585804,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
place_only,star,ring,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,37.620277,37.620277,36.124859,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
place_only,star,ring,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,59.340773,59.340773,57.356271,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
place_only,star,ring,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.217066,24.217066,15.510350,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
place_only,star,ring,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,40.631088,40.631088,38.866215,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
place_only,star,ring,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,80.727727,80.727727,77.876768,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
place_only,star,ring,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.541565,30.541565,24.594131,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
place_only,star,ring,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,41.091175,41.091175,39.410087,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
place_only,star,ring,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,81.141146,81.141146,78.788609,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
place_only,star,ring,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.719298,31.719298,24.252890,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
path_only,star,ring,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,93.569205,93.569205,91.589118,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
path_only,star,ring,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,100.545068,100.545068,97.716954,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
path_only,star,ring,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,17.340090,17.340090,11.692943,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
path_only,star,ring,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,97.705793,97.705793,95.911286,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
path_only,star,ring,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,101.602200,101.602200,100.086954,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
path_only,star,ring,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,21.107501,21.107501,13.808766,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
path_only,star,ring,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,105.793334,105.793334,103.594650,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
path_only,star,ring,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,106.330674,106.330674,103.848049,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
path_only,star,ring,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,28.265898,28.265898,22.524226,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
path_only,star,ring,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,106.941121,106.941121,105.177197,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
path_only,star,ring,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,107.579156,107.579156,105.568758,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
path_only,star,ring,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,25.021237,25.021237,19.712620,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
priority_only,star,ring,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,93.569815,93.569815,91.589728,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
priority_only,star,ring,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,100.545249,100.545249,97.717116,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
priority_only,star,ring,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,17.337299,17.337299,11.703497,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
priority_only,star,ring,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,97.706445,97.706445,95.911938,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
priority_only,star,ring,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,101.602379,101.602379,100.087124,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
priority_only,star,ring,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,21.106175,21.106175,13.807439,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
priority_only,star,ring,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,105.793508,105.793508,103.594824,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
priority_only,star,ring,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,106.330185,106.330185,103.848548,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
priority_only,star,ring,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,28.267372,28.267372,22.554059,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
priority_only,star,ring,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,106.940956,106.940956,105.176979,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
priority_only,star,ring,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,107.579109,107.579109,105.568711,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
priority_only,star,ring,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,25.019847,25.019847,19.711231,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
crux_no_compress,star,ring,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,36.238038,36.238038,34.587965,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,star,ring,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,75.540959,75.540959,72.780856,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux_no_compress,star,ring,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.625259,18.625259,11.585804,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux_no_compress,star,ring,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,37.620277,37.620277,36.124859,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,star,ring,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,59.340773,59.340773,57.356271,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux_no_compress,star,ring,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.217066,24.217066,15.510350,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux_no_compress,star,ring,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,40.631088,40.631088,38.866215,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,star,ring,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,80.727727,80.727727,77.876768,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux_no_compress,star,ring,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.541565,30.541565,24.594131,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux_no_compress,star,ring,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,41.091175,41.091175,39.410087,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,star,ring,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,81.141146,81.141146,78.788609,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux_no_compress,star,ring,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.719298,31.719298,24.252890,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
crux,star,ring,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,36.238038,36.238038,34.587965,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,star,ring,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,75.540959,75.540959,72.780856,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux,star,ring,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.625259,18.625259,11.585804,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux,star,ring,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,37.620277,37.620277,36.124859,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,star,ring,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,59.340773,59.340773,57.356271,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux,star,ring,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.217066,24.217066,15.510350,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux,star,ring,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,40.631088,40.631088,38.866215,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,star,ring,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,80.727727,80.727727,77.876768,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux,star,ring,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.541565,30.541565,24.594131,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux,star,ring,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,41.091175,41.091175,39.410087,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,star,ring,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,81.141146,81.141146,78.788609,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux,star,ring,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.719298,31.719298,24.252890,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
